tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health,grid_x,grid_y,start_time,end_time
0.81757027,0.18488955,m2080_0_sigh,sigh,m2080, male,28, India, ML, no,125,6,13398.084,13399.164
0.37847784,0.80503404,m2295_2_cough,cough,m2295, male,24, United States of America, EN, no,16,121,13399.164,13400.244
0.68603826,0.041649137,m1021_0_sniff,sniff,m1021, male,47, United States of America, EN, no,94,5,13400.244,13401.324
0.5958178,0.23962411,m0372_0_sigh,sigh,m0372, male,34, India, GU, no,58,32,13401.324,13402.404
0.58676815,0.9330985,f2413_0_cough,cough,f2413, female,44, United States of America, EN, no,88,137,13402.404,13403.448
0.35835057,0.8717345,m1053_0_cough,cough,m1053, male,31, United States of America, EN, no,6,140,13403.448,13404.528
0.731063,0.04651329,m0633_0_sniff,sniff,m0633, male,18, United States of America, EN, no,120,2,13404.528,13405.608
0.63350016,0.8479827,m0641_0_cough,cough,m0641, male,33, India, ML, no,97,129,13405.608,13406.688
0.58146346,0.5881388,f2143_0_cough,cough,f2143, female,31, India, TA, no,70,90,13406.688,13407.768
0.42518124,0.90434456,m1503_0_cough,cough,m1503, male,37, United States of America, EN, no,24,139,13407.768,13408.848
0.05724666,0.3846903,f2646_0_laughter,laughter,f2646, female,35, United States of America, EN, no,2,22,13408.848,13409.928
0.55173737,0.037463013,m0363_0_sniff,sniff,m0363, male,35, France, FR, no,23,1,13409.928,13411.008
0.5357923,0.21032023,f1194_0_sniff,sniff,f1194, female,31, United States of America, EN, no,34,21,13411.008,13412.088
0.4327171,0.5640724,m2205_0_sneeze,sneeze,m2205, male,26, United States of America, VI, no,43,83,13412.088,13413.168
0.49972868,0.9258414,f0804_0_cough,cough,f0804, female,42, United States of America, EN, no,47,134,13413.168,13414.248
0.7885673,0.3406537,m1471_0_sigh,sigh,m1471, male,23, Brazil, PT, no,109,48,13414.248,13415.328
0.18680194,0.41447395,f1846_0_laughter,laughter,f1846, female,42, United States of America, EN, yes,24,37,13415.328,13416.408
0.7791984,0.14532745,f1670_0_sigh,sigh,f1670, female,34, India, ML, no,123,6,13416.408,13417.488
0.17274371,0.5300561,m2419_0_laughter,laughter,m2419, male,47, United Kingdom, EN, no,18,85,13417.488,13418.568
0.64372665,0.15865575,f0349_0_sniff,sniff,f0349, female,27, United States of America, EN, no,78,20,13418.568,13419.648
0.770068,0.44304952,f1883_0_sigh,sigh,f1883, female,30, United States of America, EN, no,108,66,13419.648,13420.728
0.6933898,0.20160714,m3259_0_sniff,sniff,m3259, male,31, United States of America, EN, no,93,26,13420.728,13421.808
0.57388335,0.73615396,m0442_0_throatclearing,throatclearing,m0442, male,57, United States of America, EN, no,72,110,13421.808,13422.888
0.18110925,0.53837794,m2491_1_laughter,laughter,m2491, male,31, India, TA, no,19,91,13422.888,13423.968
0.71512145,0.3756332,f0680_0_throatclearing,throatclearing,f0680, female,33, United States of America, ZH, no,97,53,13423.968,13425.048
0.5918506,0.031120412,f0619_0_sniff,sniff,f0619, female,35, United States of America, EN, no,50,2,13425.048,13426.128
0.46566758,0.7049812,m1940_0_sneeze,sneeze,m1940, male,38, United States of America, EN, no,41,101,13426.128,13427.208
0.12893498,0.41100034,f0112_0_laughter,laughter,f0112, female,22, United States of America, EN, no,13,37,13427.208,13428.288
0.7711507,0.719424,m0635_0_throatclearing,throatclearing,m0635, male,28, United States of America, EN, no,120,115,13428.288,13429.368
0.56274337,0.42442685,f1001_0_sneeze,sneeze,f1001, female,34, United States of America, EN, no,61,55,13429.368,13430.448
0.54614574,0.6796435,m1915_0_sneeze,sneeze,m1915, male,26, United States of America, EN, no,63,100,13430.448,13431.528
0.045263954,0.5587342,m2651_0_laughter,laughter,m2651, male,31, United States of America, EN, no,2,112,13431.528,13432.608
0.5156213,0.5199162,f1054_0_sneeze,sneeze,f1054, female,24, Brazil, PT, yes,53,79,13432.608,13433.688
0.51270175,0.42970824,f0673_0_throatclearing,throatclearing,f0673, female,30, United States of America, EN, no,51,55,13433.688,13434.768
0.90258515,0.2060804,m3254_0_sigh,sigh,m3254, male,24, Italy, IT, no,130,8,13434.768,13435.848
0.8371236,0.39177063,m2048_0_sigh,sigh,m2048, male,29, United States of America, EN, no,117,59,13435.848,13436.928
0.80574375,0.5076417,f1740_0_laughter,laughter,f1740, female,30, United States of America, EN, no,126,91,13436.928,13438.008
0.9160251,0.29315802,f3055_0_sigh,sigh,f3055, female,39, United States of America, EN, no,129,37,13438.008,13439.088
0.53686094,0.52945065,m3294_0_sneeze,sneeze,m3294, male,42, United Kingdom, EN, no,58,80,13439.088,13440.168
0.9679458,0.24069135,f2249_0_sigh,sigh,f2249, female,35, United States of America, EN, yes,141,19,13440.168,13441.248
0.031921815,0.41080207,f1755_0_laughter,laughter,f1755, female,37, United States of America, EN, no,2,37,13441.248,13442.292
0.7495841,0.31720603,f1390_0_sigh,sigh,f1390, female,23, United States of America, EN, no,101,42,13442.292,13443.372
0.03661073,0.3943103,f0571_1_laughter,laughter,f0571, female,28, United States of America, EN, no,0,29,13443.372,13444.452
0.28062418,0.5144759,m3016_0_laughter,laughter,m3016, male,23, United States of America, GU, no,29,69,13444.452,13445.532
0.4915069,0.8410774,m1057_0_throatclearing,throatclearing,m1057, male,25, Sri Lanka, EN, no,52,125,13445.532,13446.612
0.80651855,0.2693762,m2557_0_sigh,sigh,m2557, male,44, United States of America, EN, no,111,36,13446.612,13447.692
0.08492559,0.4093425,f3249_0_laughter,laughter,f3249, female,23, United States of America, EN, no,7,36,13447.692,13448.772
0.7170128,0.82128996,f0597_0_throatclearing,throatclearing,f0597, female,56, United States of America, EN, no,118,139,13448.772,13449.852
0.56847274,0.8313743,f2535_1_cough,cough,f2535, female,24, United States of America, EN, no,71,121,13449.852,13450.932
0.7756951,0.61499006,m0595_2_sigh,sigh,m0595, male,52, United States of America, EN, no,122,95,13450.932,13452.012
0.65267646,0.8350281,f0179_0_throatclearing,throatclearing,f0179, female,34, United States of America, EN, no,102,131,13452.012,13453.092
0.54762304,0.7400869,m0870_0_cough,cough,m0870, male,34, United States of America, EN, no,64,109,13453.092,13454.172
0.15925454,0.42649627,f1508_0_laughter,laughter,f1508, female,30, India, TA, no,18,44,13454.172,13455.252
0.13133647,0.5265742,m2957_0_laughter,laughter,m2957, male,31, United States of America, EN, no,12,84,13455.252,13456.332
0.7997,0.44526485,m0861_0_sigh,sigh,m0861, male,38, United States of America, EN, no,114,71,13456.332,13457.412
0.56208485,0.15802182,f1055_0_sniff,sniff,f1055, female,42, India, ML, no,40,17,13457.412,13458.492
0.726964,0.45805055,m3029_0_sigh,sigh,m3029, male,38, United States of America, EN, no,101,67,13458.492,13459.572
0.70579106,0.48544532,m1742_0_laughter,laughter,m1742, male,38, United States of America, EN, no,98,74,13459.572,13460.652
0.6027109,0.7561588,m2467_0_cough,cough,m2467, male,36, United States of America, EN, no,81,116,13460.652,13461.732
0.58056366,0.04176713,m2415_0_sniff,sniff,m2415, male,21, Spain, ES, no,42,3,13461.732,13462.812
0.099236324,0.5745034,m1757_0_laughter,laughter,m1757, male,44, United States of America, EN, no,6,115,13462.812,13463.892
0.46727332,0.8103502,f1027_0_cough,cough,f1027, female,67, United States of America, EN, no,45,120,13463.892,13464.972
0.6073128,0.4734582,f1931_0_sneeze,sneeze,f1931, female,25, United States of America, EN, no,75,68,13464.972,13466.052
0.64076245,0.15820083,f0647_0_sniff,sniff,f0647, female,18, United States of America, EN, no,77,21,13466.052,13467.132
0.40685627,0.859143,m3275_0_cough,cough,m3275, male,31, United States of America, EN, no,21,133,13467.132,13468.212
0.6286555,0.07317135,m3207_0_sniff,sniff,m3207, male,21, Brazil, PT, no,70,8,13468.212,13469.292
0.17489994,0.554311,m0566_1_laughter,laughter,m0566, male,34, United States of America, EN, no,17,101,13469.292,13470.372
0.47773913,0.28144976,f1505_0_sniff,sniff,f1505, female,24, United States of America, EN, no,29,25,13470.372,13471.452
0.19557527,0.3700093,f3001_0_laughter,laughter,f3001, female,40, United States of America, EN, no,22,19,13471.452,13472.532
0.5065711,0.800186,m2137_0_cough,cough,m2137, male,24, Brazil, PT, no,57,118,13472.532,13473.612
0.5076193,0.7919627,m0780_0_cough,cough,m0780, male,22, Italy, IT, no,57,116,13473.612,13474.692
0.4202197,0.724041,m1025_0_sneeze,sneeze,m1025, male,52, United States of America, KO, no,29,104,13474.692,13475.772
0.4873736,0.572075,m0573_1_laughter,laughter,m0573, male,31, United States of America, EN, no,48,85,13475.772,13476.852
0.48936853,0.49862275,f1964_0_sneeze,sneeze,f1964, female,43, United States of America, EN, no,45,73,13476.852,13477.932
0.49108723,0.76668656,m1192_0_cough,cough,m1192, male,28, United States of America, EN, no,51,112,13477.932,13479.012
0.6717312,0.24249907,f1590_0_sneeze,sneeze,f1590, female,49, United States of America, EN, no,89,33,13479.012,13480.092
0.49020287,0.83486694,m1644_0_throatclearing,throatclearing,m1644, male,35, United States of America, EN, no,52,123,13480.092,13481.172
0.6221751,0.18470192,f2676_0_sniff,sniff,f2676, female,40, United States of America, EN, no,69,25,13481.172,13482.252
0.93729675,0.36058712,m2202_0_sigh,sigh,m2202, male,21, Brazil, PT, yes,136,59,13482.252,13483.332
0.5309178,0.23616089,f3064_0_sniff,sniff,f3064, female,32, Italy, EN, no,36,27,13483.332,13484.412
0.5210067,0.7474209,m0456_0_cough,cough,m0456, male,36, United States of America, EN, no,59,110,13484.412,13485.492
0.7601549,0.27502957,f2003_0_sigh,sigh,f2003, female,41, India, ML, no,104,37,13485.492,13486.572
0.8208567,0.77930576,f0384_0_throatclearing,throatclearing,f0384, female,38, United States of America, EN, no,138,129,13486.572,13487.652
0.7446122,0.7614772,f1602_0_throatclearing,throatclearing,f1602, female,25, United States of America, EN, no,118,121,13487.652,13488.732
0.6299517,0.09381121,m1766_0_sniff,sniff,m1766, male,36, United States of America, EN, no,71,11,13488.732,13489.812
0.52422655,0.92999023,f2354_0_cough,cough,f2354, female,32, United States of America, EN, no,57,134,13489.812,13490.892
0.68665445,0.75535935,f0689_1_throatclearing,throatclearing,f0689, female,32, United States of America, EN, no,104,117,13490.892,13491.972
0.052185614,0.36702654,f1354_0_laughter,laughter,f1354, female,30, United States of America, EN, no,0,11,13491.972,13493.052
0.73397535,0.5500328,m0106_0_cough,cough,m0106, male,40, Germany, HI, no,108,88,13493.052,13494.132
0.72498333,0.13659821,m0174_0_sniff,sniff,m0174, male,37, United States of America, EN, no,103,14,13494.132,13495.212
0.55816853,0.47083282,f3005_0_sneeze,sneeze,f3005, female,26, United States of America, EN, no,63,67,13495.212,13496.292
0.5516337,0.53195184,f2505_0_sneeze,sneeze,f2505, female,53, United States of America, EN, no,60,81,13496.292,13497.372
0.64693576,0.009104335,m1896_0_sniff,sniff,m1896, male,27, United States of America, EN, no,75,0,13497.372,13498.452
0.5167934,0.41862854,m2833_0_sniff,sniff,m2833, male,31, Italy, IT, no,52,52,13498.452,13499.532
0.46718735,0.8468228,m2841_0_cough,cough,m2841, male,39, India, TA, no,43,126,13499.532,13500.612
0.39711338,0.84727657,m1951_2_cough,cough,m1951, male,35, United States of America, EN, no,19,131,13500.612,13501.692
0.56662965,0.25167432,f2986_0_sniff,sniff,f2986, female,44, United States of America, EN, no,52,31,13501.692,13502.772
0.4043236,0.40628827,f3050_0_sneeze,sneeze,f3050, female,35, United States of America, EN, no,27,41,13502.772,13503.852
0.7112197,0.7525644,f0377_0_throatclearing,throatclearing,f0377, female,36, United States of America, EN, no,110,116,13503.852,13504.932
0.5755176,0.7351911,m2804_0_throatclearing,throatclearing,m2804, male,42, United States of America, EN, no,72,109,13504.932,13505.868
0.6954717,0.7019884,m1433_0_throatclearing,throatclearing,m1433, male,32, United States of America, EN, no,105,108,13505.868,13506.948
0.14335988,0.4896965,m1183_1_laughter,laughter,m1183, male,35, United States of America, EN, no,15,63,13506.948,13508.028
0.81925887,0.47354102,m1837_0_sigh,sigh,m1837, male,34, United States of America, EN, no,124,83,13508.028,13509.108
0.83779645,0.36251426,m3263_0_sigh,sigh,m3263, male,46, United Kingdom, EN, no,115,51,13509.108,13510.188
0.42437682,0.48699135,f1949_1_sneeze,sneeze,f1949, female,27, United States of America, EN, no,38,71,13510.188,13510.836
0.85345745,0.47027883,f3062_0_sigh,sigh,f3062, female,59, United States of America, EN, no,133,89,13510.836,13511.916
0.21464936,0.47251642,m1356_0_laughter,laughter,m1356, male,30, Brazil, PT, yes,25,54,13511.916,13512.996
0.7336827,0.7738378,f1068_0_throatclearing,throatclearing,f1068, female,31, India, HI, no,117,124,13512.996,13514.076
0.5432185,0.17682081,f2819_0_sniff,sniff,f2819, female,63, United States of America, EN, no,34,17,13514.076,13515.156
0.103345335,0.36533418,f1485_0_laughter,laughter,f1485, female,36, United States of America, EN, no,9,13,13515.156,13516.236
0.5484336,0.16908574,f1939_1_sniff,sniff,f1939, female,69, United States of America, EN, no,37,17,13516.236,13517.316
0.7075746,0.5982704,f3127_0_sneeze,sneeze,f3127, female,75, United States of America, EN, no,104,94,13517.316,13518.396
0.3998734,0.86849546,m1986_0_cough,cough,m1986, male,37, India, HI, no,18,136,13518.396,13519.476
0.14577223,0.4044933,f2168_0_laughter,laughter,f2168, female,26, United Kingdom, EN, no,16,35,13519.476,13520.556
0.7852684,0.5967587,m2321_0_sigh,sigh,m2321, male,28, Brazil, PT, no,127,93,13520.556,13521.636
0.58137196,0.28170842,f2886_0_sneeze,sneeze,f2886, female,18, United States of America, EN, no,59,36,13521.636,13522.716
0.86216795,0.4458091,f2120_0_sigh,sigh,f2120, female,34, United States of America, ZH, no,131,80,13522.716,13523.58
0.84102607,0.7276719,m2923_0_cough,cough,m2923, male,36, United States of America, EN, no,138,121,13523.58,13524.66
0.37326196,0.80614173,m1676_0_cough,cough,m1676, male,24, United States of America, EN, no,14,121,13524.66,13525.74
0.5945472,0.741572,m0828_0_throatclearing,throatclearing,m0828, male,36, United States of America, EN, no,79,113,13525.74,13526.82
0.68984467,0.035949796,f2244_0_sniff,sniff,f2244, female,30, Germany, DE, no,96,5,13526.82,13527.9
0.4548533,0.73242086,m2138_0_sneeze,sneeze,m2138, male,28, United States of America, EN, no,39,106,13527.9,13528.98
0.5440446,0.7119825,m0064_0_cough,cough,m0064, male,28, India, HI, no,64,104,13528.98,13530.06
0.58414274,0.8352478,f1293_0_cough,cough,f1293, female,69, United States of America, EN, no,76,121,13530.06,13531.14
0.50932986,0.22557607,m0016_0_sniff,sniff,m0016, male,42, United States of America, EN, no,25,20,13531.14,13532.22
0.3841289,0.74961036,m1326_0_cough,cough,m1326, male,26, United States of America, EN, no,21,111,13532.22,13533.3
0.11587786,0.3650447,f0461_0_laughter,laughter,f0461, female,32, United States of America, EN, no,11,13,13533.3,13534.38
0.73809105,0.17927566,f2714_0_sniff,sniff,f2714, female,31, Brazil, PT, yes,102,23,13534.38,13535.46
0.67120194,0.8342876,f2766_0_cough,cough,f2766, female,21, United States of America, EN, no,108,134,13535.46,13536.54
0.526346,0.5681275,m0534_0_cough,cough,m0534, male,35, United States of America, EN, no,52,85,13536.54,13537.476
0.6141591,0.19677122,f3106_0_sniff,sniff,f3106, female,42, United States of America, EN, no,65,27,13537.476,13538.556
0.50942564,0.97530735,f3174_0_cough,cough,f3174, female,32, United States of America, EN, no,49,141,13538.556,13539.636
0.98199743,0.3039513,f0909_0_sigh,sigh,f0909, female,34, United States of America, ES, no,143,43,13539.636,13540.716
0.6269926,0.41033334,f1369_0_sneeze,sneeze,f1369, female,25, United States of America, ES, no,78,58,13540.716,13541.796
0.64512867,0.50904125,f0669_0_sneeze,sneeze,f0669, female,44, United States of America, EN, no,86,76,13541.796,13542.876
0.57261837,0.72897,m3275_0_throatclearing,throatclearing,m3275, male,31, United States of America, EN, no,71,108,13542.876,13543.956
0.9186746,0.36551946,m0786_0_sigh,sigh,m0786, male,30, United States of America, EN, no,132,60,13543.956,13545.036
0.8792198,0.31016615,m1914_0_sigh,sigh,m1914, male,38, United Kingdom, EN, no,120,41,13545.036,13546.116
0.60511386,0.699819,m2577_0_throatclearing,throatclearing,m2577, male,30, Brazil, PT, no,80,103,13546.116,13547.196
0.83721304,0.6849699,m1940_0_throatclearing,throatclearing,m1940, male,38, United States of America, EN, no,135,105,13547.196,13548.276
0.32578695,0.8391045,m1819_0_cough,cough,m1819, male,22, United States of America, EN, no,0,132,13548.276,13549.356
0.012803261,0.54840076,f3111_1_laughter,laughter,f3111, female,29, United States of America, EN, no,1,105,13549.356,13550.436
0.76557666,0.53991127,m0476_0_laughter,laughter,m0476, male,32, United States of America, EN, no,117,90,13550.436,13551.516
0.6477573,0.4017002,m0389_0_sneeze,sneeze,m0389, male,28, Italy, IT, no,85,57,13551.516,13552.596
0.79592323,0.51024795,f1284_0_sigh,sigh,f1284, female,38, France, FR, no,123,90,13552.596,13553.676
0.07674045,0.41142425,f0629_0_laughter,laughter,f0629, female,52, United States of America, EN, no,5,38,13553.676,13554.756
0.5918203,0.17897464,m0189_0_sniff,sniff,m0189, male,34, United Kingdom, EN, no,54,23,13554.756,13555.836
0.45770985,0.43303442,m1676_0_sneeze,sneeze,m1676, male,24, United States of America, EN, no,39,53,13555.836,13556.736
0.87539196,0.34086868,m0299_0_sigh,sigh,m0299, male,53, United States of America, EN, no,120,49,13556.736,13557.816
0.09408128,0.58342373,m1487_0_laughter,laughter,m1487, male,20, United States of America, EN, no,5,120,13557.816,13558.896
0.76170987,0.66850096,f3044_0_throatclearing,throatclearing,f3044, female,30, United Kingdom, EN, no,117,101,13558.896,13559.976
0.4722038,0.4430692,m0376_0_sneeze,sneeze,m0376, male,21, Brazil, PT, no,42,56,13559.976,13561.056
0.5122992,0.50830936,f1396_0_sneeze,sneeze,f1396, female,19, United States of America, EN, no,52,75,13561.056,13562.136
0.6340609,0.30371594,m1623_0_sneeze,sneeze,m1623, male,36, Nigeria, EN, no,73,40,13562.136,13563.216
0.4536032,0.37217808,f3141_0_sigh,sigh,f3141, female,30, United States of America, EN, no,33,33,13563.216,13564.296
0.60122615,0.13990828,f3099_0_sniff,sniff,f3099, female,32, United States of America, EN, no,58,17,13564.296,13565.376
0.75629944,0.67501163,m2584_0_throatclearing,throatclearing,m2584, male,31, United States of America, EN, no,115,102,13565.376,13566.204
0.64196676,0.2989874,m0323_0_sneeze,sneeze,m0323, male,25, India, TA, no,76,39,13566.204,13567.284
0.70756954,0.74398303,f2746_0_throatclearing,throatclearing,f2746, female,52, United States of America, EN, no,109,115,13567.284,13568.364
0.7521101,0.7947835,f2548_0_throatclearing,throatclearing,f2548, female,30, India, EN, no,120,131,13568.364,13569.444
0.0543605,0.432209,f2569_0_laughter,laughter,f2569, female,35, United States of America, EN, no,3,46,13569.444,13570.524
0.16160002,0.551263,m1923_0_laughter,laughter,m1923, male,19, Brazil, PT, no,16,100,13570.524,13571.604
0.098624624,0.5496174,m1936_0_laughter,laughter,m1936, male,24, Brazil, PT, no,8,101,13571.604,13572.684
0.67936593,0.6892992,m3088_0_throatclearing,throatclearing,m3088, male,26, United States of America, EN, no,101,106,13572.684,13573.764
0.52844995,0.4530394,m3288_0_cough,cough,m3288, male,58, India, BN, no,54,61,13573.764,13574.844
0.17806005,0.41643536,f0060_0_laughter,laughter,f0060, female,19, Italy, IT, no,22,39,13574.844,13575.924
0.52397853,0.92258173,f0938_0_cough,cough,f0938, female,23, United States of America, EN, no,57,132,13575.924,13577.004
0.7740067,0.3637896,m1923_0_sigh,sigh,m1923, male,19, Brazil, PT, no,106,52,13577.004,13578.084
0.084917635,0.56140953,m2736_0_laughter,laughter,m2736, male,36, United States of America, EN, no,5,110,13578.084,13579.164
0.8969888,0.34527618,m2474_0_sigh,sigh,m2474, male,28, United States of America, EN, no,128,53,13579.164,13580.244
0.78770536,0.6086738,m2723_0_laughter,laughter,m2723, male,22, India, EN, no,128,94,13580.244,13581.324
0.72428215,0.5126386,f2675_0_sigh,sigh,f2675, female,37, India, ML, no,106,83,13581.324,13582.404
0.6644953,0.1194052,m0690_0_sniff,sniff,m0690, male,35, United States of America, EN, no,84,16,13582.404,13583.484
0.65903556,0.5925848,f1813_0_sneeze,sneeze,f1813, female,50, United States of America, EN, no,92,93,13583.484,13584.564
0.67588663,0.03382138,f1467_0_sniff,sniff,f1467, female,53, Italy, IT, no,89,4,13584.564,13585.644
0.5281744,0.87898684,f1415_0_cough,cough,f1415, female,32, United States of America, EN, no,61,126,13585.644,13586.724
0.57638425,0.5633367,m0452_0_sneeze,sneeze,m0452, male,20, Italy, IT, no,69,85,13586.724,13587.804
0.40769795,0.56889486,m0062_0_laughter,laughter,m0062, male,22, United States of America, EN, no,40,82,13587.804,13588.884
0.82482904,0.80035836,m2113_0_throatclearing,throatclearing,m2113, male,29, Italy, IT, yes,140,134,13588.884,13589.964
0.61189055,0.43311396,f1846_0_sneeze,sneeze,f1846, female,42, United States of America, EN, yes,75,61,13589.964,13590.792
0.62373894,0.070940256,f1137_0_sniff,sniff,f1137, female,36, United States of America, ES, no,68,8,13590.792,13591.872
0.5546764,0.8130951,f1145_0_cough,cough,f1145, female,41, Canada, EN, no,68,119,13591.872,13592.952
0.7066093,0.46353894,m2577_0_sniff,sniff,m2577, male,30, Brazil, PT, no,96,68,13592.952,13594.032
0.4714434,0.85285664,m3317_0_cough,cough,m3317, male,41, United States of America, EN, no,44,127,13594.032,13595.112
0.82448524,0.4569695,f2886_0_sigh,sigh,f2886, female,18, United States of America, EN, no,122,78,13595.112,13596.192
0.87521195,0.25810826,f2408_0_sigh,sigh,f2408, female,27, Ireland, EN, no,121,31,13596.192,13597.272
0.76885617,0.5946406,m0407_0_sneeze,sneeze,m0407, male,35, United States of America, EN, no,120,93,13597.272,13598.352
0.6867677,0.3944391,m2397_0_throatclearing,throatclearing,m2397, male,28, Brazil, EN, yes,92,55,13598.352,13599.432
0.5346374,0.16862577,f2192_0_sniff,sniff,f2192, female,25, United States of America, EN, no,28,15,13599.432,13600.512
0.6384508,0.8775869,f0757_0_cough,cough,f0757, female,30, India, TA, no,107,137,13600.512,13601.592
0.6421436,0.17668664,m3365_0_sniff,sniff,m3365, male,28, United States of America, EN, no,76,24,13601.592,13602.672
0.7848602,0.7645751,f2155_0_throatclearing,throatclearing,f2155, female,31, United States of America, EN, no,125,123,13602.672,13603.752
0.08181069,0.48583478,f1921_0_laughter,laughter,f1921, female,64, United States of America, EN, no,6,62,13603.752,13604.832
0.570466,0.743396,m2295_2_throatclearing,throatclearing,m2295, male,24, United States of America, EN, no,71,111,13604.832,13605.768
0.11969079,0.5659073,f1934_0_laughter,laughter,f1934, female,29, Italy, EN, no,9,110,13605.768,13606.848
0.7797406,0.64502096,f2322_0_throatclearing,throatclearing,f2322, female,35, United States of America, EN, no,121,98,13606.848,13607.928
0.43350282,0.40395397,m0960_0_sniff,sniff,m0960, male,40, United States of America, ES, no,32,39,13607.928,13609.008
0.56358016,0.52611804,m2364_0_throatclearing,throatclearing,m2364, male,22, Brazil, PT, no,64,78,13609.008,13610.088
0.96843374,0.22003075,f2117_0_sigh,sigh,f2117, female,31, Brazil, PT, no,141,7,13610.088,13611.168
0.10678716,0.36394992,f0228_0_laughter,laughter,f0228, female,35, United States of America, EN, no,10,12,13611.168,13612.248
0.2272389,0.5177567,m1093_0_laughter,laughter,m1093, male,49, United States of America, EN, no,24,75,13612.248,13613.328
0.33417314,0.56658024,f1656_0_laughter,laughter,f1656, female,24, Canada, EN, no,28,86,13613.328,13614.408
0.9146909,0.3585896,f2056_0_sigh,sigh,f2056, female,50, United States of America, EN, no,132,57,13614.408,13615.488
0.25181276,0.4959276,f1643_0_laughter,laughter,f1643, female,21, United States of America, EN, no,27,60,13615.488,13616.568
0.7704592,0.6984577,m2658_0_throatclearing,throatclearing,m2658, male,30, United States of America, EN, no,120,110,13616.568,13617.504
0.8828354,0.3492016,m0192_0_sigh,sigh,m0192, male,24, Italy, IT, no,124,53,13617.504,13618.584
0.33855212,0.6094058,m3100_0_laughter,laughter,m3100, male,38, United States of America, EN, no,23,102,13618.584,13619.664
0.7564129,0.4727268,f0393_0_sigh,sigh,f0393, female,61, United States of America, EN, no,109,74,13619.664,13620.744
0.686148,0.47063974,m2793_0_sneeze,sneeze,m2793, male,31, India, HI, yes,93,69,13620.744,13621.824
0.5983466,0.06894168,m0895_1_sniff,sniff,m0895, male,45, Kuwait, ML, no,54,8,13621.824,13622.904
0.8206095,0.7848916,f2469_0_throatclearing,throatclearing,f2469, female,30, United States of America, EN, no,138,131,13622.904,13623.984
0.8177349,0.4898896,f1964_2_sigh,sigh,f1964, female,43, United States of America, EN, no,126,88,13623.984,13625.064
0.79843074,0.41044953,m2748_0_sigh,sigh,m2748, male,43, India, TA, no,111,61,13625.064,13626.144
0.39218512,0.58002913,m1409_0_laughter,laughter,m1409, male,47, United States of America, EN, no,35,86,13626.144,13627.224
0.6757743,0.20484908,f0858_0_sniff,sniff,f0858, female,28, United States of America, EN, no,87,27,13627.224,13628.304
0.71893555,0.5193318,m0803_0_sigh,sigh,m0803, male,18, United States of America, EN, no,105,85,13628.304,13629.276
0.6988846,0.71533364,m1818_0_throatclearing,throatclearing,m1818, male,21, Italy, IT, no,106,110,13629.276,13630.356
0.5824503,0.4486762,f2273_0_sneeze,sneeze,f2273, female,21, United States of America, EN, no,68,62,13630.356,13631.436
0.42772704,0.85239893,m3205_0_cough,cough,m3205, male,55, United States of America, EN, no,27,130,13631.436,13632.516
0.7162511,0.12880373,f0637_0_sniff,sniff,f0637, female,38, United States of America, EN, no,102,12,13632.516,13633.596
0.6763352,0.69574106,m0970_0_throatclearing,throatclearing,m0970, male,27, India, HI, no,100,107,13633.596,13634.676
0.5112543,0.7595253,m2417_0_cough,cough,m2417, male,28, United Kingdom, EN, no,58,112,13634.676,13635.756
0.5941539,0.5043097,m0577_0_sneeze,sneeze,m0577, male,33, United States of America, EN, no,72,74,13635.756,13636.44
0.13481328,0.47784236,m3348_0_laughter,laughter,m3348, male,36, United States of America, ES, no,14,57,13636.44,13637.52
0.3883532,0.47974315,m0983_0_sneeze,sneeze,m0983, male,30, United States of America, EN, no,30,61,13637.52,13638.6
0.53586465,0.20357525,m1190_0_sniff,sniff,m1190, male,42, Canada, EN, no,34,20,13638.6,13639.104
0.70110214,0.5442048,m2841_0_laughter,laughter,m2841, male,39, India, TA, no,102,87,13639.104,13640.184
0.1676738,0.5531214,m2854_0_laughter,laughter,m2854, male,24, Italy, IT, no,16,101,13640.184,13641.264
0.52307254,0.9715847,f0315_0_cough,cough,f0315, female,27, United States of America, EN, yes,56,142,13641.264,13642.344
0.47017458,0.78739697,m2147_0_cough,cough,m2147, male,29, United Kingdom, EN, no,45,115,13642.344,13643.424
0.41364694,0.921688,f1507_0_cough,cough,f1507, female,28, United States of America, ES, no,18,143,13643.424,13644.504
0.664456,0.16508229,m1022_0_sneeze,sneeze,m1022, male,18, Brazil, PT, no,84,22,13644.504,13645.584
0.5171789,0.11057807,m2135_0_sniff,sniff,m2135, male,31, United States of America, EN, no,18,8,13645.584,13646.664
0.8189288,0.6949168,m0983_0_throatclearing,throatclearing,m0983, male,30, United States of America, EN, no,131,109,13646.664,13647.744
0.49039057,0.75409573,m0560_3_sneeze,sneeze,m0560, male,36, United States of America, EN, no,49,110,13647.744,13648.824
0.110520974,0.45157015,m1641_0_laughter,laughter,m1641, male,33, United States of America, EN, no,11,50,13648.824,13649.904
0.46109495,0.29399788,m1088_0_sneeze,sneeze,m1088, male,51, India, HI, no,27,28,13649.904,13650.984
0.82072085,0.42071545,m2843_0_sniff,sniff,m2843, male,19, United States of America, EN, no,116,66,13650.984,13652.064
0.4866461,0.41354784,f3000_0_sigh,sigh,f3000, female,33, India, ML, no,42,48,13652.064,13652.856
